Municipality_Code_Dane,ano,gandina,gcaribe,gpacifica,gorinoquia,gamazonia,pobl_rur,pobl_urb,pobl_tot,indrural,altura,discapital,dismdo,nbi,IPM,ipm_accagua_p,ipm_excretas_p,t_establ,admin_total,docen_total,alumn_total,s11_total,TMI,tacued,turbacued,truracued,taseo,talcan,tot_uee,g_u_tot,y_total,y_corr,inv_total
5030,1993,1,0,0,0,0,14025.0,10394.0,24419,0.5743478536605835,1400.0,29.878856658935547,29.878856658935547,31.664363861083984,,,,,,,,,,,,,,,,,994.77001953125,985.7100219726562,
5030,1994,1,0,0,0,0,13994.0,10639.0,24633,0.5680996775627136,1400.0,29.878856658935547,29.878856658935547,,,,,,,,,,,,,,,,,,1071.1199951171875,1052.0,
5030,1995,1,0,0,0,0,13927.0,10896.0,24823,0.5610522627830505,1400.0,29.878856658935547,29.878856658935547,,,,,,,,,,,,,,,,,,1592.7900390625,1574.3499755859375,
5030,1996,1,0,0,0,0,13834.0,11168.0,25002,0.5533157587051392,1400.0,29.878856658935547,29.878856658935547,,,,,28.0,,167.0,4852.0,,,,,,,,,,2261.989990234375,953.52001953125,
5030,1997,1,0,0,0,0,13724.0,11451.0,25175,0.5451440215110779,1400.0,29.878856658935547,29.878856658935547,,,,,27.0,,202.0,5861.0,,,,,,,,,,2526.590087890625,907.97998046875,
5030,1998,1,0,0,0,0,13608.0,11748.0,25356,0.5366777181625366,1400.0,29.878856658935547,29.878856658935547,,,,,27.0,,214.0,5638.0,,,,,,,,,,4140.56005859375,1388.260009765625,
5030,1999,1,0,0,0,0,13496.0,12057.0,25553,0.5281571745872498,1400.0,29.878856658935547,29.878856658935547,,,,,27.0,,213.0,6062.0,,,,,,,,,,4544.41015625,1745.469970703125,
5030,2000,1,0,0,0,0,13395.0,12380.0,25775,0.5196896195411682,1400.0,29.878856658935547,29.878856658935547,,,,,27.0,,200.0,6240.0,46.44123840332031,,,,,,,,,4434.495,1663.605,2753555.0
5030,2001,1,0,0,0,0,13311.0,12716.0,26027,0.5114304423332214,1400.0,29.878856658935547,29.878856658935547,,,,,26.0,,214.0,6055.0,46.578880310058594,,,,,,,,,5367.156,1705.252,5302547.0
5030,2002,1,0,0,0,0,13241.0,13053.0,26294,0.5035749673843384,1400.0,29.878856658935547,29.878856658935547,,,,,25.0,,212.0,6287.0,47.85494613647461,,,,,,,,,5621.521999999999,1494.024,3778711.0
5030,2003,1,0,0,0,0,13180.0,13391.0,26571,0.49602949619293213,1400.0,29.878856658935547,29.878856658935547,,,,,20.0,,200.0,6425.0,49.209957122802734,,,,,,,,,5600.541,1892.028,4166037.0
5030,2004,1,0,0,0,0,13128.0,13730.0,26858,0.48879289627075195,1400.0,29.878856658935547,29.878856658935547,,,,,26.0,,218.0,5974.0,49.10024642944336,,,,,,,,,6251.893,2578.599,4322862.0
5030,2005,1,0,0,0,0,13085.0,14070.0,27155,0.4818633794784546,1400.0,29.878856658935547,29.878856658935547,27.06904491504551,46.55564,9.78651,3.9854800000000004,26.0,58.0,206.0,5815.0,48.48908615112305,14.65,93.99912395970215,98.62542955326461,89.18677390527256,,92.01343261790042,,,8169.280000000001,3182.519,5607737.0
5030,2006,1,0,0,0,0,13044.0,14411.0,27455,0.4751047194004059,1400.0,29.878856658935547,29.878856658935547,,,,,26.0,61.0,214.0,5669.0,49.2596435546875,14.49,,,,,,,,8148.030791,3284.573791,7264951.0
5030,2007,1,0,0,0,0,12990.0,14719.0,27709,0.46880075335502625,1400.0,29.878856658935547,29.878856658935547,,,,,,68.0,214.0,5789.0,48.37619400024414,14.32,,,,,,,,11301.504,3991.115,9729214.0
5030,2008,1,0,0,0,0,12939.0,15011.0,27950,0.46293380856513977,1400.0,29.878856658935547,29.878856658935547,,,,,26.0,65.0,200.0,5662.0,48.925254821777344,14.16,58.64,68.65,52.39,44.2,28.05,,,10193.233,3381.911,9558504.0
5030,2009,1,0,0,0,0,12898.0,15294.0,28192,0.4575056731700897,1400.0,29.878856658935547,29.878856658935547,,,,,26.0,75.0,201.0,5835.0,49.02260208129883,14.0,60.8,68.46,55.27,44.09,29.16,,,11334.663,3437.023,11495778.0
5030,2010,1,0,0,0,0,12865.0,15568.0,28433,0.4524672031402588,1400.0,29.878856658935547,29.878856658935547,,,,,27.0,76.0,204.0,5741.0,48.68395233154297,13.84,58.75,72.47,50.64,44.21,100.0,,,11312.210000000001,3911.38,9641407.0
5030,2011,1,0,0,0,0,12837.0,15827.0,28664,0.447843998670578,1400.0,29.878856658935547,29.878856658935547,,,,,27.0,81.0,214.0,5705.0,47.75923156738281,13.84,59.32,72.41,50.59,46.32,100.0,8260.0,,11698.836,4582.113,
5030,2012,1,0,0,0,0,12821.0,16076.0,28897,0.4436792731285095,1400.0,29.878856658935547,29.878856658935547,,,,,27.0,69.0,202.0,5498.0,47.4691162109375,13.84,66.3,99.97,39.99,81.7,39.19,8764.0,,13768.778999999999,4799.14,
5030,2013,1,0,0,0,0,12805.0,16312.0,29117,0.4397774636745453,1400.0,29.878856658935547,29.878856658935547,,,,,26.0,53.0,211.0,5292.0,47.72453689575195,12.456,100.0,100.0,100.0,100.0,100.0,9076.0,2881.0,18958.837,5743.585,
5030,2014,1,0,0,0,0,12799.0,16540.0,29339,0.43624526262283325,1400.0,29.878856658935547,29.878856658935547,,,,,26.0,57.0,194.0,4510.0,47.37236785888672,11.2104,100.0,100.0,100.0,100.0,100.0,9229.0,3438.0,20408.137000000002,6959.013000000001,
5030,2015,1,0,0,0,0,12798.0,16757.0,29555,0.4330231845378876,1400.0,29.878856658935547,29.878856658935547,,,,,26.0,55.0,198.0,4503.0,46.37766647338867,12.561253200000001,100.0,100.0,100.0,100.0,100.0,9576.0,3660.0,22552.833984375,8090.18408203125,
5030,2016,1,0,0,0,0,12797.0,16973.0,29770,0.42986229062080383,1400.0,29.878856658935547,29.878856658935547,,,,,27.0,49.0,216.0,4298.0,48.71078109741211,,100.0,100.0,100.0,100.0,34.29,,4302.0,22872.286,9243.877,
5030,2017,1,0,0,0,0,12806.0,17174.0,29980,0.4271514415740967,1400.0,29.878856658935547,29.878856658935547,,,,,27.0,48.0,204.0,4173.0,47.17708206176758,,,,,,,,,24181.53879225903,10144.827014923096,
5030,2018,1,0,0,0,0,16043.0,14184.0,30227,0.5307506322860718,1400.0,29.878856658935547,29.878856658935547,9.656387004908757,22.9,4.6,5.6,27.0,35.0,204.0,4093.0,46.79523849487305,,,,,,,,,31734.325803,11455.377463,
5030,2019,1,0,0,0,0,16045.0,14732.0,30777,0.5213308930397034,1400.0,29.878856658935547,,,,,,26.0,48.0,201.0,3859.0,46.58723831176758,,,,,,,,,30748.05492569,13081.294666860002,
5030,2020,1,0,0,0,0,16037.0,15246.0,31283,0.5126426219940186,1400.0,29.878856658935547,,,,,,26.0,40.0,200.0,3881.0,48.038021087646484,,,,,,,,,31282.06941266,15721.01067889,
5030,2021,1,0,0,0,0,15856.0,15912.0,31768,0.4991185963153839,1400.0,29.878856658935547,,,,,,25.0,45.0,195.0,3949.0,46.99839401245117,,,,,,,,,41083.10303499999,21426.534741999996,
5030,2022,1,0,0,0,0,15807.0,16452.0,32259,0.4900027811527252,1400.0,29.878856658935547,,,,,,25.0,40.0,196.0,3978.0,46.9141960144043,,,,,,,,,43552.343566999996,23592.577750999997,
5030,2023,1,0,0,0,0,15805.0,16957.0,32762,0.48241865634918213,1400.0,29.878856658935547,,,,,,,,,,,,,,,,,,,45845.063367,24381.284676,
5088,1993,1,0,0,0,0,20027.0,262171.0,282198,0.0709679052233696,1447.0,11.407896041870117,11.407896041870117,16.300294876098633,,,,,,,,,,,,,,,,,10303.01953125,10280.26953125,
5088,1994,1,0,0,0,0,19830.0,269206.0,289036,0.06860736757516861,1447.0,11.407896041870117,11.407896041870117,,,,,,,,,,,,,,,,,,15745.7998046875,14933.7900390625,
5088,1995,1,0,0,0,0,19585.0,276360.0,295945,0.0661778375506401,1447.0,11.407896041870117,11.407896041870117,,,,,,,,,,,,,,,,,,20044.58984375,18536.83984375,
5088,1996,1,0,0,0,0,19274.0,283648.0,302922,0.06362693756818771,1447.0,11.407896041870117,11.407896041870117,,,,,147.0,,2488.0,73151.0,,,,,,,,,,21488.029296875,13022.2001953125,
5088,1997,1,0,0,0,0,18888.0,291091.0,309979,0.06093316152691841,1447.0,11.407896041870117,11.407896041870117,,,,,153.0,,2591.0,74749.0,,,,,,,,,,26140.400390625,14395.33984375,
5088,1998,1,0,0,0,0,18418.0,298706.0,317124,0.058078229427337646,1447.0,11.407896041870117,11.407896041870117,,,,,171.0,,2737.0,75997.0,,,,,,,,,,31325.44921875,15515.9501953125,
5088,1999,1,0,0,0,0,17848.0,306514.0,324362,0.05502494052052498,1447.0,11.407896041870117,11.407896041870117,,,,,174.0,,2635.0,74858.0,,,,,,,,,,27238.970703125,13823.83984375,
5088,2000,1,0,0,0,0,17190.0,314536.0,331726,0.051819875836372375,1447.0,11.407896041870117,11.407896041870117,,,,,175.0,,2600.0,77533.0,49.60209274291992,,,,,,,,,43235.325,22161.23,15077939.0
5088,2001,1,0,0,0,0,16456.0,322777.0,339233,0.04850943014025688,1447.0,11.407896041870117,11.407896041870117,,,,,147.0,,2432.0,74119.0,49.71089172363281,,,,,,,,,44208.052,24403.336,17967220.0
5088,2002,1,0,0,0,0,15704.0,331274.0,346978,0.04525935277342796,1447.0,11.407896041870117,11.407896041870117,,,,,149.0,,2670.0,81469.0,49.82280731201172,,,,,,,,,58343.19500000001,27762.717,23537048.0
5088,2003,1,0,0,0,0,14943.0,340024.0,354967,0.04209687188267708,1447.0,11.407896041870117,11.407896041870117,,,,,124.0,,2706.0,83270.0,49.78428649902344,,,,,,,,,81580.76699999999,33538.551,62845336.0
5088,2004,1,0,0,0,0,14196.0,349033.0,363229,0.039082784205675125,1447.0,11.407896041870117,11.407896041870117,,,,,147.0,,2778.0,78968.0,49.288204193115234,,,,,,,,,107372.646,39289.289,80024088.0
5088,2005,1,0,0,0,0,13458.0,358167.0,371625,0.03621392697095871,1447.0,11.407896041870117,11.407896041870117,10.582630185837258,31.30764,4.30333,3.47174,131.0,857.0,2830.0,63432.0,49.548973083496094,9.49,96.53804428750718,97.88127189793086,59.14110429447853,,95.33300716853502,,,128109.082,45477.31800000001,92929976.0
5088,2006,1,0,0,0,0,12724.0,367381.0,380105,0.033474959433078766,1447.0,11.407896041870117,11.407896041870117,,,,,130.0,894.0,2830.0,61445.0,49.93893051147461,9.43,,,,,,,30865.0,148814.288,62935.44100000001,137942496.0
5088,2007,1,0,0,0,0,11994.0,376407.0,388401,0.030880456790328026,1447.0,11.407896041870117,11.407896041870117,,,,,114.0,877.0,2788.0,62037.0,49.625850677490234,9.38,,,,,,,42354.0,168406.776,65214.261,145469808.0
5088,2008,1,0,0,0,0,11278.0,385387.0,396665,0.028432052582502365,1447.0,11.407896041870117,11.407896041870117,,,,,128.0,910.0,2733.0,62751.0,49.53040313720703,9.32,85.87,86.16,1.94,85.22,84.9,,4172.0,157797.556,53637.035,133357248.0
5088,2009,1,0,0,0,0,10575.0,394320.0,404895,0.026117881760001183,1447.0,11.407896041870117,11.407896041870117,,,,,127.0,982.0,2904.0,66614.0,49.66185760498047,9.27,75.61,75.93,1.49,78.22,85.57,,6759.0,315245.59199999995,176619.05599999998,215359152.0
5088,2010,1,0,0,0,0,9888.0,403298.0,413186,0.02393111027777195,1447.0,11.407896041870117,11.407896041870117,,,,,122.0,983.0,2848.0,67146.0,49.57667541503906,9.21,77.88,77.72,80.81,77.49,77.56,,62223.0,231009.12099999998,73958.568,298891392.0
5088,2011,1,0,0,0,0,9232.0,412344.0,421576,0.021898780018091202,1447.0,11.407896041870117,11.407896041870117,,,,,124.0,1381.0,2896.0,64659.0,49.75856018066406,8.948060636259882,86.7,86.84,85.22,86.76,86.76,113058.0,71965.0,222668.723,78441.169,
5088,2012,1,0,0,0,0,8600.0,421434.0,430034,0.019998418167233467,1447.0,11.407896041870117,11.407896041870117,,,,,126.0,1165.0,2959.0,64128.0,49.440650939941406,8.92919075936425,100.0,100.0,100.0,100.0,100.0,121041.0,80392.0,263702.977,84338.997,
5088,2013,1,0,0,0,0,8001.0,430576.0,438577,0.0182430911809206,1447.0,11.407896041870117,11.407896041870117,,,,,128.0,985.0,2999.0,63997.0,49.39501190185547,8.15600187536235,100.0,100.0,100.0,100.0,100.0,126264.0,87696.0,288539.31,95530.94,
5088,2014,1,0,0,0,0,7432.0,439753.0,447185,0.016619520261883736,1447.0,11.407896041870117,11.407896041870117,,,,,130.0,1106.0,2704.0,77432.0,49.36588668823242,8.851414045949062,100.0,100.0,100.0,100.0,100.0,132783.0,93641.0,324184.151,117214.747,
5088,2015,1,0,0,0,0,6906.0,448959.0,455865,0.015149221755564213,1447.0,11.407896041870117,11.407896041870117,,,,,134.0,1066.0,2680.0,76586.0,49.417930603027344,8.851414045949062,100.0,100.0,100.0,100.0,100.0,139031.0,100407.0,362938.46875,127963.0078125,
5088,2016,1,0,0,0,0,6418.0,458196.0,464614,0.013813617639243603,1447.0,11.407896041870117,11.407896041870117,,,,,135.0,791.0,3024.0,76265.0,50.2374267578125,,100.0,100.0,100.0,100.0,100.0,,106915.0,396797.621,145868.82,
5088,2017,1,0,0,0,0,5975.0,467448.0,473423,0.01262084860354662,1447.0,11.407896041870117,11.407896041870117,,,,,136.0,855.0,3036.0,75679.0,49.40398025512695,,,,,,,,,427275.9157114492,162714.38543701172,
5088,2018,1,0,0,0,0,26781.0,495483.0,522264,0.05127866193652153,1447.0,11.407896041870117,11.407896041870117,5.502240087091236,14.2,5.6,5.5,135.0,790.0,2982.0,75979.0,49.39635467529297,,,,,,,,,424582.452957,169888.170184,
5088,2019,1,0,0,0,0,21701.0,516826.0,538527,0.04029695689678192,1447.0,11.407896041870117,,,,,,135.0,954.0,3079.0,78085.0,49.11079025268555,,,,,,,,,486670.286897,196137.894439,
5088,2020,1,0,0,0,0,15727.0,536427.0,552154,0.028482995927333832,1447.0,11.407896041870117,,,,,,141.0,988.0,3123.0,77947.0,49.91754913330078,,,,,,,,,494189.59672400006,187910.159179,
5088,2021,1,0,0,0,0,15546.0,545285.0,560831,0.02771957963705063,1447.0,11.407896041870117,,,,,,145.0,1018.0,3123.0,77789.0,50.81806945800781,,,,,,,,,421147.892735,214566.161274,
5088,2022,1,0,0,0,0,15498.0,553990.0,569488,0.027213918045163155,1447.0,11.407896041870117,,,,,,145.0,1212.0,3399.0,78416.0,50.0924186706543,,,,,,,,,642809.399421,267602.39757100004,
5088,2023,1,0,0,0,0,15496.0,562880.0,578376,0.026792259886860847,1447.0,11.407896041870117,,,,,,,,,,,,,,,,,,,866970.033673,350745.565205,
5148,1993,1,0,0,0,0,20701.0,14754.0,35455,0.5838668942451477,2150.0,49.75696563720703,49.75696563720703,35.390419006347656,,,,,,,,,,,,,,,,,1586.219970703125,1530.739990234375,
5148,1994,1,0,0,0,0,20771.0,15287.0,36058,0.5760441422462463,2150.0,49.75696563720703,49.75696563720703,,,,,,,,,,,,,,,,,,1768.2900390625,1568.0899658203125,
5148,1995,1,0,0,0,0,20714.0,15892.0,36606,0.5658634901046753,2150.0,49.75696563720703,49.75696563720703,,,,,,,,,,,,,,,,,,2791.360107421875,2227.409912109375,
5148,1996,1,0,0,0,0,20560.0,16555.0,37115,0.5539539456367493,2150.0,49.75696563720703,49.75696563720703,,,,,59.0,,333.0,8681.0,,,,,,,,,,4423.009765625,1566.4300537109375,
5148,1997,1,0,0,0,0,20332.0,17252.0,37584,0.5409748554229736,2150.0,49.75696563720703,49.75696563720703,,,,,59.0,,373.0,9617.0,,,,,,,,,,6271.27001953125,2418.800048828125,
5148,1998,1,0,0,0,0,20058.0,17964.0,38022,0.5275366902351379,2150.0,49.75696563720703,49.75696563720703,,,,,61.0,,381.0,9620.0,,,,,,,,,,4874.14990234375,1836.8399658203125,
5148,1999,1,0,0,0,0,19760.0,18673.0,38433,0.5141414999961853,2150.0,49.75696563720703,49.75696563720703,,,,,60.0,,361.0,9656.0,,,,,,,,,,5380.5498046875,2080.9599609375,
5148,2000,1,0,0,0,0,19464.0,19359.0,38823,0.5013523101806641,2150.0,49.75696563720703,49.75696563720703,,,,,59.0,,343.0,9653.0,49.6152229309082,,,,,,,,,6848.356,2170.484,7931182.0
5148,2001,1,0,0,0,0,19186.0,20017.0,39203,0.48940131068229675,2150.0,49.75696563720703,49.75696563720703,,,,,51.0,,326.0,8900.0,49.3732795715332,,,,,,,,,5597.35,2138.861,4949274.0
5148,2002,1,0,0,0,0,18929.0,20683.0,39612,0.4778602421283722,2150.0,49.75696563720703,49.75696563720703,,,,,51.0,,307.0,8769.0,49.027130126953125,,,,,,,,,8532.296,2705.517,7021043.0
5148,2003,1,0,0,0,0,18694.0,21355.0,40049,0.4667781889438629,2150.0,49.75696563720703,49.75696563720703,,,,,42.0,,312.0,8642.0,50.05131149291992,,,,,,,,,7517.642,3147.605,6869088.0
5148,2004,1,0,0,0,0,18478.0,22038.0,40516,0.45606672763824463,2150.0,49.75696563720703,49.75696563720703,,,,,46.0,,291.0,9553.0,49.448482513427734,,,,,,,,,9608.178,3466.337,7654396.0
5148,2005,1,0,0,0,0,18281.0,22731.0,41012,0.44574758410453796,2150.0,49.75696563720703,49.75696563720703,17.956164116249223,41.56723,12.12064,5.74147,38.0,63.0,363.0,8956.0,49.164737701416016,15.16,88.77311267749515,99.54578488372093,74.93582263710618,,66.49300234957606,,,10618.689,4463.249,9279185.0
5148,2006,1,0,0,0,0,18087.0,23439.0,41526,0.4355584383010864,2150.0,49.75696563720703,49.75696563720703,,,,,38.0,83.0,358.0,9267.0,49.85245895385742,15.09,,,,,,,,11763.070965,4609.795965,8370522.0
5148,2007,1,0,0,0,0,17941.0,24154.0,42095,0.4262026250362396,2150.0,49.75696563720703,49.75696563720703,,,,,37.0,129.0,358.0,9025.0,50.180213928222656,15.02,,,,,,,,13383.792,5662.536999999999,11478937.0
5148,2008,1,0,0,0,0,17795.0,24875.0,42670,0.4170377254486084,2150.0,49.75696563720703,49.75696563720703,,,,,40.0,123.0,321.0,8066.0,50.646881103515625,14.95,91.29,100.0,81.12,54.8,53.85,,,13166.274,5923.677,10781412.0
5148,2009,1,0,0,0,0,17634.0,25603.0,43237,0.407845139503479,2150.0,49.75696563720703,49.75696563720703,,,,,40.0,90.0,340.0,9138.0,50.657405853271484,14.89,50.24,99.82,12.82,42.91,42.63,,,16711.285000000003,6915.880000000001,15385938.0
5148,2010,1,0,0,0,0,17487.0,26338.0,43825,0.3990188241004944,2150.0,49.75696563720703,49.75696563720703,,,,,46.0,91.0,374.0,9357.0,51.8134880065918,14.82,53.07,100.0,21.18,40.47,43.21,,,15539.334,7155.124,15456194.0
5148,2011,1,0,0,0,0,17324.0,27079.0,44403,0.39015382528305054,2150.0,49.75696563720703,49.75696563720703,,,,,45.0,114.0,418.0,10205.0,50.88163375854492,14.662678728943158,90.6,100.0,81.13,51.21,50.19,12647.0,1753.0,16439.25,8427.565999999999,
5148,2012,1,0,0,0,0,17169.0,27823.0,44992,0.3816011846065521,2150.0,49.75696563720703,49.75696563720703,,,,,45.0,116.0,376.0,9439.0,49.84329605102539,13.822616499888447,91.29,100.0,81.12,54.8,53.85,13435.0,2951.0,18241.414,9621.779,
5148,2013,1,0,0,0,0,17002.0,28576.0,45578,0.3730308413505554,2150.0,49.75696563720703,49.75696563720703,,,,,41.0,99.0,389.0,9511.0,51.1282844543457,13.3949470870873,90.67,99.98,81.56,50.41,49.43,13793.0,3105.0,27164.845,13761.792000000001,
5148,2014,1,0,0,0,0,16830.0,29336.0,46166,0.3645539879798889,2150.0,49.75696563720703,49.75696563720703,,,,,41.0,100.0,371.0,8335.0,51.5947380065918,14.127495482023829,90.83,100.0,81.79,51.14,50.17,14833.0,3905.0,35218.117615,16319.057484,
5148,2015,1,0,0,0,0,16644.0,30107.0,46751,0.35601377487182617,2150.0,49.75696563720703,49.75696563720703,,,,,42.0,83.0,387.0,8601.0,52.02894973754883,15.550134277063629,90.98,100.0,81.84,51.78,50.82,15553.0,4859.0,41950.34375,19456.65625,
5148,2016,1,0,0,0,0,16453.0,30887.0,47340,0.3475496470928192,2150.0,49.75696563720703,49.75696563720703,,,,,44.0,78.0,388.0,8452.0,53.40439224243164,,68.94,100.0,48.53,40.45,39.76,,5527.0,39964.347245,21856.215905,
5148,2017,1,0,0,0,0,16240.0,31675.0,47915,0.338933527469635,2150.0,49.75696563720703,49.75696563720703,,,,,53.0,79.0,388.0,8750.0,52.179359436035156,,,,,,,,,46520.94918558203,26447.51495361328,
5148,2018,1,0,0,0,0,25229.0,34187.0,59416,0.424616277217865,2150.0,49.75696563720703,49.75696563720703,5.7642801178972505,18.5,5.3,2.8,53.0,70.0,429.0,9033.0,52.227760314941406,,,,,,,,,55460.07678039999,28677.508895399995,
5148,2019,1,0,0,0,0,25353.0,35769.0,61122,0.41479337215423584,2150.0,49.75696563720703,,,,,,54.0,76.0,417.0,9174.0,53.195716857910156,,,,,,,,,60269.99790124,33008.04284412,
5148,2020,1,0,0,0,0,25385.0,37196.0,62581,0.4056342840194702,2150.0,49.75696563720703,,,,,,54.0,79.0,403.0,9120.0,53.01511001586914,,,,,,,,,62793.18964531,34825.54473588,
5148,2021,1,0,0,0,0,25098.0,38466.0,63564,0.3948461413383484,2150.0,49.75696563720703,,,,,,54.0,79.0,436.0,9301.0,52.85176467895508,,,,,,,,,66433.75013,36251.1842552,
5148,2022,1,0,0,0,0,25021.0,39525.0,64546,0.38764601945877075,2150.0,49.75696563720703,,,,,,54.0,93.0,417.0,9257.0,52.63170623779297,,,,,,,,,123583.34647800002,81170.49588540001,
5148,2023,1,0,0,0,0,25018.0,40535.0,65553,0.3816453814506531,2150.0,49.75696563720703,,,,,,,,,,,,,,,,,,,134394.177478,86754.5973181,
5154,1993,1,0,0,0,0,14774.0,39970.0,54744,0.26987433433532715,51.0,183.3147735595703,183.3147735595703,49.499366760253906,,,,,,,,,,,,,,,,,2048.449951171875,1920.7900390625,
5154,1994,1,0,0,0,0,14900.0,42293.0,57193,0.26052138209342957,51.0,183.3147735595703,183.3147735595703,,,,,,,,,,,,,,,,,,2547.18994140625,2352.669921875,
5154,1995,1,0,0,0,0,15067.0,44733.0,59800,0.2519565224647522,51.0,183.3147735595703,183.3147735595703,,,,,,,,,,,,,,,,,,2909.3701171875,2503.090087890625,
5154,1996,1,0,0,0,0,15275.0,47272.0,62547,0.24421635270118713,51.0,183.3147735595703,183.3147735595703,,,,,100.0,,699.0,19358.0,,,,,,,,,,4499.47998046875,1792.6099853515625,
5154,1997,1,0,0,0,0,15519.0,49867.0,65386,0.2373443841934204,51.0,183.3147735595703,183.3147735595703,,,,,95.0,,743.0,19045.0,,,,,,,,,,6431.52001953125,3238.3701171875,
5154,1998,1,0,0,0,0,15795.0,52487.0,68282,0.2313201129436493,51.0,183.3147735595703,183.3147735595703,,,,,105.0,,738.0,20215.0,,,,,,,,,,7154.8701171875,3121.7099609375,
5154,1999,1,0,0,0,0,16104.0,55100.0,71204,0.22616706788539886,51.0,183.3147735595703,183.3147735595703,,,,,109.0,,779.0,21730.0,,,,,,,,,,10686.650390625,5185.14013671875,
5154,2000,1,0,0,0,0,16440.0,57674.0,74114,0.22182044386863708,51.0,183.3147735595703,183.3147735595703,,,,,109.0,,717.0,20529.0,48.053062438964844,,,,,,,,,14993.347,3574.264,8346880.0
5154,2001,1,0,0,0,0,16800.0,60194.0,76994,0.21819882094860077,51.0,183.3147735595703,183.3147735595703,,,,,97.0,,656.0,19127.0,47.54195785522461,,,,,,,,,14436.052,6300.052999999999,7641413.0
5154,2002,1,0,0,0,0,17152.0,62651.0,79803,0.2149292677640915,51.0,183.3147735595703,183.3147735595703,,,,,92.0,,664.0,19410.0,48.09224319458008,,,,,,,,,17113.42,7070.952,11448181.0
5154,2003,1,0,0,0,0,17487.0,65029.0,82516,0.2119225412607193,51.0,183.3147735595703,183.3147735595703,,,,,48.0,,645.0,19936.0,48.335880279541016,,,,,,,,,17542.968,5196.56,15944442.0
5154,2004,1,0,0,0,0,17795.0,67307.0,85102,0.20910201966762543,51.0,183.3147735595703,183.3147735595703,,,,,85.0,,669.0,21357.0,47.95667266845703,,,,,,,,,25473.84,8883.352,18771224.0
5154,2005,1,0,0,0,0,18064.0,69479.0,87543,0.20634430646896362,51.0,183.3147735595703,183.3147735595703,52.409593250027505,71.41272,20.07311,19.31409,83.0,155.0,748.0,19436.0,49.12638854980469,21.57,82.35495855958845,91.8438480306727,39.14285714285714,,78.76536153186625,,,26780.502,7666.744000000001,23009892.0
5154,2006,1,0,0,0,0,18290.0,71525.0,89815,0.20364081859588623,51.0,183.3147735595703,183.3147735595703,,,,,82.0,152.0,931.0,21767.0,49.61287307739258,21.09,,,,,,,6570.0,27614.695096,8391.967096,29718232.0
5154,2007,1,0,0,0,0,18508.0,73631.0,92139,0.20087042450904846,51.0,183.3147735595703,183.3147735595703,,,,,73.0,243.0,888.0,21861.0,49.087379455566406,20.61,,,,,,,7380.0,31449.654,9333.812,23497136.0
5154,2008,1,0,0,0,0,18719.0,75766.0,94485,0.19811610877513885,51.0,183.3147735595703,183.3147735595703,,,,,76.0,127.0,865.0,21923.0,49.4598274230957,20.13,84.59,0.0,84.59,84.83,84.59,,848.0,35437.104,8488.557,28831798.0
5154,2009,1,0,0,0,0,18922.0,77949.0,96871,0.19533193111419678,51.0,183.3147735595703,183.3147735595703,,,,,73.0,129.0,778.0,20887.0,49.084449768066406,19.65,84.56,0.0,84.56,84.8,84.56,,8755.0,37840.805,9115.133,42128016.0
5154,2010,1,0,0,0,0,19118.0,80179.0,99297,0.19253350794315338,51.0,183.3147735595703,183.3147735595703,,,,,77.0,137.0,689.0,20346.0,47.9116096496582,19.17,89.97,0.0,89.97,90.12,89.97,,9199.0,42969.446,9047.311,43354856.0
5154,2011,1,0,0,0,0,19307.0,82481.0,101788,0.18967854976654053,51.0,183.3147735595703,183.3147735595703,,,,,75.0,144.0,717.0,20379.0,48.0683708190918,19.17,100.0,100.0,100.0,97.5,97.5,19559.0,9631.0,45791.423,10853.376,
5154,2012,1,0,0,0,0,19488.0,84830.0,104318,0.18681339919567108,51.0,183.3147735595703,183.3147735595703,,,,,76.0,136.0,727.0,21244.0,48.527828216552734,18.41792355568668,100.0,100.0,100.0,97.89,97.89,22901.0,10625.0,51826.297,13657.312,
5154,2013,1,0,0,0,0,19662.0,87225.0,106887,0.183951273560524,51.0,183.3147735595703,183.3147735595703,,,,,75.0,191.0,769.0,21624.0,47.954246520996094,17.01905658920947,89.61,100.0,0.0,89.85,89.85,23486.0,11344.0,79145.843,17636.11,
5154,2014,1,0,0,0,0,19829.0,89682.0,109511,0.1810685694217682,51.0,183.3147735595703,183.3147735595703,,,,,75.0,244.0,769.0,19274.0,47.93781661987305,16.98073662279005,90.73,98.55,0.11,89.72,89.98,23312.0,12065.0,92878.919,19325.489999999998,
5154,2015,1,0,0,0,0,19988.0,92180.0,112168,0.1781969964504242,51.0,183.3147735595703,183.3147735595703,,,,,72.0,242.0,790.0,19339.0,47.57209777832031,16.90494374,62.51,71.0,0.0,73.82,62.51,26435.0,12577.0,90400.5234375,23035.84765625,
5154,2016,1,0,0,0,0,20140.0,94762.0,114902,0.17527981102466583,51.0,183.3147735595703,183.3147735595703,,,,,74.0,191.0,851.0,19421.0,48.754791259765625,,62.7,70.85,0.0,74.0,62.76,,13591.0,94939.136,24785.076999999997,
5154,2017,1,0,0,0,0,20284.0,97386.0,117670,0.17238038778305054,51.0,183.3147735595703,183.3147735595703,,,,,76.0,161.0,813.0,20293.0,49.50953674316406,,,,,,,,,100658.59299536547,25545.93292617798,
